DataRate,CameraRate,NumFrames,NumMarkers,Units,OrigDataRate,OrigDataStartFrame,OrigNumFrames,,,,,,,,
200,200,26220,7,mm,200,1,26220,,,,,,,,
Frame#,Time,Drone_Left_Front,,Drone_Right_Front,,Drone_Center_Front,,Drone_Center_Back,,Speaker_1,,Speaker_2,,Speaker_3,
Frame,Time,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7
10581,52.9,841.7724864,764.1680046,806.1916968,746.6903446,,,807.4775839,783.8710424,885.993091,423.7623634,906.678264,411.548412,807.2014653,369.1124417
10582,52.905,842.3596684,763.1066002,806.7666996,745.6527576,,,808.0765726,782.8308654,886.5493059,422.7034223,907.2410786,410.4570297,807.6863575,368.1564143
10583,52.91,842.9445702,762.0429286,807.3406385,744.6119009,,,808.6740387,781.7893489,887.1074138,421.6465362,907.803907,409.3696308,808.1710459,367.2019781
10584,52.915,843.5282994,760.978827,807.9136387,743.5691513,,,809.270535,780.7443175,887.6655727,420.5914579,908.3670637,408.2847392,808.6561674,366.2501581
10585,52.92,844.1110838,759.911812,808.4850672,742.5251343,,,809.8656949,779.6992497,888.2228975,419.5413113,908.928921,407.2038781,809.1428053,365.3012752
10586,52.925,844.6912721,758.8441484,809.0551413,741.479855,,,810.4597565,778.6536424,888.7803594,418.491746,909.4903038,406.1262234,809.6292216,364.3558626
10587,52.93,845.2709294,757.7744978,809.6235578,740.4345062,,,811.0534741,777.605804,889.3388832,417.4441456,910.0512694,405.0513526,810.1158216,363.411945
10588,52.935,845.849116,756.7026848,810.1906565,739.3858032,,,811.6452707,776.5565215,889.8945333,416.4008829,910.6121037,403.9794474,810.6027458,362.4700293
10589,52.94,846.4261873,755.6276457,810.7557712,738.336827,,,812.2354275,775.5048702,890.4465865,415.3609843,911.1706828,402.9100893,811.0882075,361.5308694
10590,52.945,847.0019139,754.5516148,811.3197525,737.286061,,,812.8237808,774.4514312,890.9958169,414.3234183,911.7279689,401.8455071,811.5718458,360.5955531
10591,52.95,847.5771233,753.4726207,811.882171,736.2327117,,,813.4110046,773.3972542,891.5456182,413.2870609,912.2836702,400.7847635,812.0550456,359.6602397
10592,52.955,848.1493724,752.3931499,812.4427841,735.1786452,,,813.9973938,772.340837,892.0925713,412.2541999,912.837321,399.7260529,812.5364201,358.729229
10593,52.96,848.719593,751.3133171,813.0019818,734.1222616,,,814.5818118,771.2822167,892.6359826,411.2266138,913.3888167,398.6717224,813.016489,357.7992471
10594,52.965,849.2885078,750.2306478,813.5609476,733.0640579,,,815.1649942,770.2221444,893.1782989,410.2017095,913.938553,397.6192324,813.4945804,356.8711232
10595,52.97,849.8561552,749.1475905,814.1175238,732.0041491,,,815.7465964,769.162564,893.7186239,409.1771191,914.486631,396.5692754,813.9708722,355.9459448
10596,52.975,850.4227663,748.0621453,814.6720389,730.9441885,,,816.3262598,768.099869,894.2555108,408.156997,915.0319847,395.5225867,814.4453296,355.0213197
10597,52.98,850.9870769,746.975476,815.225263,729.8809899,,,816.905415,767.0339229,894.7902548,407.1390236,915.5763664,394.4782817,814.9185925,354.0984376
10598,52.985,851.5503029,745.8856332,815.7768139,728.8172668,,,817.4827447,765.9682109,895.3226489,406.1226377,916.1180687,393.4376418,815.390198,353.1766947
10599,52.99,852.1121303,744.7956246,816.3277957,727.7499624,,,818.0594281,764.89981,895.8554516,405.1081221,916.6578291,392.3996088,815.8587674,352.2596346
10600,52.995,852.6715492,743.7031795,816.8764178,726.6805892,,,818.6341827,763.830696,896.3819604,404.0966318,917.1961006,391.3626999,816.3265719,351.3430709
10601,53,853.2295864,742.608355,817.4227431,725.6115783,,,819.2071822,762.7603478,896.9054062,403.088021,917.7320784,390.3293076,816.7914529,350.4289822
10602,53.005,853.7873818,741.5132571,817.9671724,724.5400778,,,819.779222,761.6881889,897.4285678,402.0817321,918.2654475,389.3002969,817.2557052,349.5152609
10603,53.01,854.3432646,740.4168075,818.5107417,723.467315,,,820.3494778,760.6139311,897.9517468,401.0759058,918.7964125,388.2752957,817.7177307,348.6043421
10604,53.015,854.8978361,739.3177862,819.0535832,722.3935544,,,820.9186611,759.5381135,898.4722607,400.0730936,919.3255555,387.2521868,818.176492,347.6984118
10605,53.02,855.4512816,738.2177221,819.5936036,721.3189828,,,821.4864352,758.4593577,898.9886178,399.0733364,919.8530213,386.2313812,818.6343957,346.7917796
10606,53.025,856.0022099,737.1157732,820.1325117,720.2410724,,,822.0528027,757.3801707,899.5037805,398.076545,920.3782301,385.2140809,819.0902398,345.8880708
10607,53.03,856.5525792,736.011046,820.669814,719.1617511,,,822.6185415,756.2994081,900.0163946,397.0796164,920.9014384,384.1995172,819.5458169,344.9840253
10608,53.035,857.1026491,734.9047155,821.2060286,718.0807257,,,823.1821744,755.2167027,900.5281528,396.0839568,921.421978,383.1864521,820.0001449,344.0816365
10609,53.04,857.6509771,733.7958764,821.7408967,716.9975723,,,823.7444727,754.1326036,901.0360922,395.0906943,921.9402372,382.1761174,820.4534155,343.1800546
10610,53.045,858.1960759,732.6883443,822.2739152,715.9134686,,,824.3059665,753.0455848,901.5411862,394.1011449,922.4562794,381.1679533,820.904176,342.2810211
10611,53.05,858.7416365,731.5775744,822.8056916,714.828559,,,824.8654599,751.9582756,902.0442078,393.112533,922.9714479,380.1618721,821.3532076,341.3852325
10612,53.055,859.2853459,730.4645534,823.3356935,713.7399957,,,825.423815,750.8691743,902.5451856,392.1264317,923.4846715,379.1576669,821.8024099,340.4891929
10613,53.06,859.8273857,729.3493679,823.8646467,712.6502741,,,825.9815131,749.7772359,903.0434491,391.1425661,923.9964684,378.1554747,822.2498266,339.5943554
10614,53.065,860.3683876,728.2327596,824.3916005,711.5585504,,,826.53853,748.6830922,903.5419669,390.1576506,924.507264,377.1548831,822.6974804,338.7007997
10615,53.07,860.9078881,727.1153445,824.9183421,710.4667432,,,827.0943219,747.587668,904.039346,389.1739848,925.0170421,376.1557936,823.1429605,337.809636
10616,53.075,861.4465871,725.9950485,825.443015,709.3727991,,,827.6486047,746.490456,904.5341357,388.1943727,925.5258647,375.1580486,823.5864484,336.9222897
10617,53.08,861.9836071,724.8735101,825.9655937,708.2755191,,,828.201882,745.391869,905.0265247,387.2155019,926.0334181,374.1623724,824.0290921,336.0361526
10618,53.085,862.5199294,723.7503134,826.4883971,707.17728,,,828.7541824,744.2922327,905.5212933,386.2360553,926.5401661,373.1680844,824.471553,335.1498121
10619,53.09,863.0537158,722.6256436,827.0106074,706.0779914,,,829.3046805,743.1917917,906.0148733,385.2572775,927.0463767,372.1756483,824.9132004,334.2642221
10620,53.095,863.586705,721.499946,827.5307225,704.976728,,,829.8545258,742.0881827,906.5063775,384.2808831,927.5516975,371.1851169,825.3537485,333.3826245
10621,53.1,864.1180627,720.3732007,828.0500331,703.8732737,,,830.4030863,740.9833795,906.9992553,383.3050598,928.0561936,370.1968176,825.7937891,332.5026481
10622,53.105,864.6486224,719.24449,828.5678166,702.768935,,,830.9494992,739.8751086,907.4904309,382.3311703,928.5599433,369.2086818,826.2355784,331.6229469
10623,53.11,865.1777798,718.1124838,829.0851936,701.6608442,,,831.4953104,738.7680347,907.9809066,381.3599737,929.062721,368.2227723,826.6761051,330.7460842
10624,53.115,865.706062,716.9795865,829.6006309,700.5510355,,,832.0398651,737.6584567,908.4696603,380.3916917,929.564502,367.2385379,827.1157712,329.8710946
10625,53.12,866.2338205,715.8431427,830.1149354,699.4402814,,,832.5834845,736.5469977,908.9570901,379.426208,930.0654945,366.255312,827.554191,328.999313
10626,53.125,866.7592724,714.7063822,830.6285661,698.3277616,,,833.1249799,735.4343851,909.4458801,378.460289,930.5647413,365.274637,827.9904392,328.1306365
10627,53.13,867.2846722,713.5676099,831.141201,697.2142084,,,833.6655857,734.3194074,909.9328701,377.4972163,931.0623259,364.296349,828.4253449,327.2623467
10628,53.135,867.8089199,712.4267459,831.6532255,696.1002216,,,834.2051088,733.2030674,910.4228274,376.5324632,931.5593165,363.3179762,828.8590759,326.3966364
10629,53.14,868.3312112,711.2851062,832.1633122,694.9826026,,,834.7433543,732.0869117,910.9070843,375.5705644,932.0553837,362.3408601,829.292882,325.5313546
10630,53.145,868.8526571,710.142738,832.6724595,693.8659956,,,835.279594,730.9689109,911.389573,374.6118515,932.5498426,361.3662219,829.7246487,324.6702242
10631,53.15,869.3731032,708.9976473,833.1806614,692.7453773,,,835.8150612,729.8476285,911.8743136,373.6530533,933.042757,360.392849,830.1546414,323.8117169
10632,53.155,869.891549,707.8510879,833.6879719,691.623732,,,836.3492409,728.7265467,912.3580795,372.6956295,933.5342655,359.4210902,830.584486,322.9535127
10633,53.16,870.4103429,706.7035635,834.1928682,690.50125,,,836.8832155,727.6028864,912.8403164,371.7399244,934.0238844,358.4500779,831.0124597,322.0978473
10634,53.165,870.9279284,705.5546191,834.6969667,689.3757169,,,837.4157881,726.479227,913.3220587,370.7867798,934.5125596,357.4803028,831.4391088,321.2443052
10635,53.17,871.4455462,704.4044796,835.2005809,688.2492514,,,837.9466676,725.352555,913.8014385,369.8350035,934.9989695,356.513409,831.8642361,320.3945127
10636,53.175,871.9621972,703.2510247,835.7028425,687.1218332,,,838.4760372,724.225582,914.2800869,368.8849758,935.484481,355.5470176,832.2872662,319.5483579
10637,53.18,872.47717,702.0983841,836.2050959,685.9928006,,,839.0044524,723.0962832,914.7586935,367.9369518,935.9680558,354.5837261,832.7099294,318.7025563
10638,53.185,872.9909014,700.9430682,836.7060533,684.8624313,,,839.5317492,721.965202,915.2353805,366.9911011,936.4510239,353.6217403,833.1313299,317.8592188
10639,53.19,873.5035308,699.7859509,837.2059401,683.7310251,,,840.0584457,720.8339355,915.7123626,366.0471629,936.9335725,352.6604331,833.5519058,317.0183238
10640,53.195,874.015035,698.628016,837.7046266,682.5985989,,,840.5843236,719.7011687,916.190136,365.103222,937.4145118,351.7012633,833.97086,316.1794503
10641,53.2,874.5256182,697.4685348,838.2021192,681.4658038,,,841.1084926,718.5650976,916.6655489,364.1637523,937.8934782,350.7449839,834.385946,315.3452078
10642,53.205,875.0352935,696.3065967,838.6984394,680.3301049,,,841.6317159,717.4288485,917.1388003,363.2257924,938.3709217,349.7892202,834.7998144,314.5115988
10643,53.21,875.5442867,695.1437216,839.1932938,679.194873,,,842.1545571,716.2910665,917.6084356,362.2905267,938.8462413,348.8336551,835.2120907,313.6797408
10644,53.215,876.0507799,693.9837805,839.6877793,678.0561175,,,842.6761544,715.152763,918.0759512,361.3572545,939.3190797,347.8818135,835.6223468,312.8505321
10645,53.22,876.556411,692.8197434,840.1812544,676.915469,,,843.1965597,714.0119729,918.542497,360.4258107,939.7890355,346.9312048,836.0306009,312.0225825
10646,53.225,877.0614681,691.6540165,840.6731843,675.7748141,,,843.7162808,712.8696923,919.0048008,359.4977121,940.2555241,345.9838896,836.4366193,311.197728
10647,53.23,877.5642482,690.4887958,841.1634699,674.6334253,,,844.2352609,711.7273449,919.4642805,358.5713809,940.7199681,345.0380864,836.839191,310.3757631
10648,53.235,878.0659944,689.3229273,841.6535139,673.4898693,,,844.7525808,710.5834478,919.9219926,357.6474545,941.1824281,344.0927209,837.2400531,309.5554485
10649,53.24,878.5672322,688.1546463,842.142631,672.34557,,,845.2696896,709.438402,920.3740238,356.7275464,941.6416728,343.1510084,837.638598,308.7366719
10650,53.245,879.0673885,686.9841849,842.6302073,671.1993963,,,845.7842568,708.2917626,920.8243803,355.8104042,942.0986909,342.2115879,838.0355566,307.9208191
10651,53.25,879.5666695,685.8124225,843.1170112,670.0517861,,,846.2986044,707.144789,921.2737461,354.8930528,942.5533281,341.2748848,838.429486,307.1074236
10652,53.255,880.065002,684.6391534,843.6031031,668.9044723,,,846.8114022,705.997017,921.7212293,353.9785107,943.005319,340.3402056,838.8207073,306.297741
10653,53.26,880.5617863,683.46651,844.0878083,667.7554947,,,847.3230178,704.8473664,922.1693943,353.0657601,943.454499,339.4078264,839.2099658,305.489997
10654,53.265,881.0576781,682.2925052,844.5711786,666.6054388,,,847.8345971,703.695875,922.6163893,352.1546336,943.9010377,338.4772244,839.5968585,304.6848905
10655,53.27,881.5520021,681.118616,845.0539157,665.4540799,,,848.3443524,702.544614,923.0598164,351.2482247,944.3449049,337.5488725,839.98139,303.8812845
10656,53.275,882.0468749,679.9408563,845.5367938,664.3016925,,,848.853569,701.3917252,923.5003206,350.3441712,944.7858989,336.6227525,840.3628939,303.0828452
10657,53.28,882.5394139,678.7632553,846.0184299,663.1470111,,,849.3608578,700.2385648,923.9393953,349.4433161,945.2247108,335.6981692,840.7421432,302.2876888
10658,53.285,883.0304982,677.5862274,846.4983817,661.9942603,,,849.8666726,699.0839155,924.3763756,348.5452874,945.6595656,334.7766128,841.1183102,301.4947723
10659,53.29,883.5215438,676.4061823,846.9774661,660.8388046,,,850.3723175,697.9272489,924.8112062,347.6469442,946.0921202,333.8534429,841.4926806,300.7035206
10660,53.295,884.0110976,675.2256867,847.4556165,659.6835892,,,850.8771295,696.7715128,925.2397008,346.7519824,946.5220545,332.9344924,841.8632931,299.9143872
10661,53.3,884.499193,674.0433182,847.931724,658.5253464,,,851.3792911,695.6155072,925.6669533,345.8588128,946.9487962,332.0191729,842.2316858,299.1275836
10662,53.305,884.9864238,672.860261,848.4066376,657.3697498,,,851.8807913,694.4585577,926.089279,344.9696246,947.3722505,331.1067665,842.5966144,298.345034
10663,53.31,885.4719737,671.6761628,848.8800934,656.2118359,,,852.3808527,693.3006482,926.5091133,344.0826035,947.7925084,330.1967944,842.9593121,297.5634449
10664,53.315,885.9570946,670.4922953,849.3519144,655.0527975,,,852.8803668,692.1418588,926.9266484,343.1994226,948.2104423,329.2894514,843.3188715,296.7852267
10665,53.32,886.4404829,669.3073279,849.8222544,653.8942907,,,853.3788675,690.9824756,927.343745,342.3166499,948.6240449,328.3841447,843.6746256,296.0110557
10666,53.325,886.9219047,668.1204981,850.2908582,652.7358841,,,853.8758551,689.8230368,927.7525203,341.4390268,949.0346269,327.4820264,844.0283594,295.2379735
10667,53.33,887.402754,666.9325208,850.7581476,651.5763012,,,854.3710968,688.6621268,928.1593932,340.5649005,949.4424281,326.5824569,844.3789817,294.4675536
10668,53.335,887.8824949,665.7435696,851.2234647,650.4167373,,,854.8654889,687.5013413,928.5635171,339.6926721,949.8471159,325.6846749,844.7269275,293.7006245
10669,53.34,888.3609425,664.5535843,851.6872016,649.2552405,,,855.3586877,686.3395612,928.9636199,338.8252753,950.2483763,324.7899759,845.0719913,292.936283
10670,53.345,888.8372446,663.3632306,852.1485755,648.0954318,,,855.8511719,685.1784729,929.3608737,337.960866,950.6470561,323.8965045,845.4147422,292.1728354
10671,53.35,889.3114939,662.1718148,852.6090732,646.9328464,,,856.3428338,684.0161234,929.7559845,337.098741,951.0414961,323.0064631,845.7540937,291.4130266
10672,53.355,889.7847913,660.9790859,853.06789,645.7708749,,,856.8321646,682.852804,930.1484967,336.2400395,951.4320705,322.1220616,846.090868,290.6560996
10673,53.36,890.2556485,659.7861273,853.523631,644.6078964,,,857.3202755,681.689607,930.535899,335.3836825,951.8191301,321.2390535,846.4244993,289.900527
10674,53.365,890.7257499,658.5925936,853.9771249,643.4463165,,,857.8069573,680.5260129,930.9209875,334.5290106,952.2025078,320.3593039,846.7553046,289.14822
10675,53.37,891.1943461,657.3997521,854.4292767,642.2838995,,,858.2936507,679.362262,931.3017041,333.6762456,952.5834068,319.4809263,847.0834668,288.3986329
10676,53.375,891.6618021,656.2055266,854.8794956,641.120592,,,858.7799377,678.1966032,931.6812103,332.8247389,952.9596953,318.6059834,847.4088062,287.6513999
10677,53.38,892.1231876,655.0124269,855.3275894,639.9574264,,,859.2639172,677.0310526,932.0572339,331.9780954,953.3334517,317.7317805,847.7314881,286.9070873
10678,53.385,892.5817615,653.8202251,855.7742584,638.7920819,,,859.7471554,675.8647977,932.430155,331.1340833,953.7042012,316.861216,848.05223,286.1637203
10679,53.39,893.0395236,652.6265129,856.2193714,637.6284274,,,860.2288473,674.6986936,932.8006668,330.2924325,954.0721584,315.9935028,848.3700892,285.4243087
10680,53.395,893.4958188,651.4327412,856.6625519,636.4636405,,,860.709194,673.5319959,933.1713827,329.45153,954.4372084,315.127684,848.6844367,284.689173
10681,53.4,893.9490735,650.2386131,857.1032877,635.2993982,,,861.1879339,672.3661109,933.5343029,328.615579,954.7995089,314.2642105,848.9970225,283.9548725
10682,53.405,894.4013342,649.0449288,857.5422171,634.1340177,,,861.6650122,671.2002876,933.8964227,327.7806475,955.1594765,313.4029087,849.3075498,283.2225768
10683,53.41,894.851738,647.8505348,857.9806281,632.9702753,,,862.1404064,670.0340977,934.2569033,326.9490966,955.5170595,312.543323,849.6152909,282.4940566
10684,53.415,895.3009909,646.6560539,858.4167215,631.8065634,,,862.6153906,668.8659678,934.615693,326.1187174,955.8720022,311.6848748,849.9206629,281.7680623
10685,53.42,895.7472784,645.461649,858.8506381,630.6439939,,,863.0885363,667.698441,934.9715252,325.2910184,956.2237109,310.8284838,850.223975,281.0446272
10686,53.425,896.1917056,644.2675746,859.2832395,629.4794614,,,863.560119,666.5310695,935.3242239,324.4649772,956.5722177,309.9751317,850.525105,280.322898
10687,53.43,896.640397,643.0654137,859.7139612,628.3162923,,,864.0297335,665.3641856,935.6760107,323.6408778,956.9188375,309.1224042,850.823219,279.6043424
10688,53.435,897.0866677,641.8634169,860.1430066,627.1517439,,,864.4982143,664.1961946,936.0270181,322.8183427,957.2623248,308.2717421,851.11957,278.8878609
10689,53.44,897.5307525,640.6615156,860.5698731,625.9874667,,,864.9650497,663.0278054,936.3730679,321.998106,957.6027499,307.4233669,851.413328,278.1748141
10690,53.445,897.9724811,639.4590232,860.9956757,624.8216021,,,865.4296645,661.8624178,936.7177627,321.1800868,957.9401776,306.5762984,851.7049384,277.4626703
10691,53.45,898.4130795,638.2551631,861.419705,623.6565031,,,865.8936254,660.6940505,937.0617828,320.3634309,958.2733496,305.7317399,851.9934796,276.7542045
10692,53.455,898.8519922,637.0529103,861.8417429,622.4929587,,,866.3555685,659.5275985,937.3983899,319.5493069,958.6034484,304.8889279,852.2796393,276.0469516
10693,53.46,899.2876489,635.851428,862.2613557,621.3289049,,,866.8155852,658.3603148,937.7315668,318.7373533,958.9308581,304.0467469,852.5610068,275.3435552
10694,53.465,899.7220212,634.6488975,862.6802201,620.1645084,,,867.2741405,657.1926555,938.0625699,317.9253866,959.2546097,303.2071383,852.8402674,274.6407228
10695,53.47,900.1545401,633.4460026,863.0971964,619.0013518,,,867.7308672,656.0241897,938.3910922,317.1161904,959.5741244,302.3684376,853.1169791,273.9374317
10696,53.475,900.5841693,632.243512,863.5119257,617.8375708,,,868.1855306,654.8570208,938.718775,316.3060344,959.8909176,301.5310145,853.390405,273.2375398
10697,53.48,901.0135675,631.0406321,863.9252039,616.6753363,,,868.6393239,653.6884649,939.0427524,315.4995272,960.2041104,300.6948921,853.6609879,272.5388265
10698,53.485,901.4403704,629.839237,864.3365449,615.5119611,,,869.0910615,652.5207781,939.3626779,314.6963676,960.5145501,299.8593532,853.9284843,271.8410105
10699,53.49,901.8650576,628.6366909,864.7460236,614.3477566,,,869.5409083,651.3536721,939.6791684,313.8941201,960.8219378,299.0250384,854.1936817,271.145284
10700,53.495,902.2877075,627.4333225,865.1542164,613.1848084,,,869.9898268,650.1865105,939.9927393,313.0935488,961.1260222,298.192143,854.4551188,270.4517043
10701,53.5,902.7095855,626.2308753,865.5595115,612.0227749,,,870.4371943,649.0190831,940.3046875,312.2943392,961.4269854,297.361184,854.7137907,269.7593163
10702,53.505,903.1287607,625.027192,865.9630863,610.8604423,,,870.8832112,647.8516973,940.6157199,311.4949991,961.7249749,296.5311542,854.9697337,269.0701326
10703,53.51,903.5450763,623.8251091,866.3647388,609.6993942,,,871.3265086,646.6842833,940.9221298,310.6992323,962.0201156,295.7023283,855.2231666,268.3816625
10704,53.515,903.9613641,622.6227995,866.7653593,608.5381063,,,871.7683589,645.5174828,941.2270667,309.9035882,962.3123437,294.8735228,855.4743699,267.693831
10705,53.52,904.3760647,621.4195328,867.1637116,607.376656,,,872.210027,644.3477962,941.5280744,309.1098416,962.6015054,294.0460334,855.7228013,267.0068178
10706,53.525,904.78716,620.2176834,867.5605237,606.2159649,,,872.6495512,643.1804173,941.825249,308.3175672,962.8882965,293.2183906,855.9688587,266.3199446
10707,53.53,905.1971554,619.0162859,867.9548905,605.0547972,,,873.0867997,642.0130314,942.1206582,307.5223858,963.1720446,292.3913902,856.2102741,265.6365508
10708,53.535,905.6055966,617.8149249,868.3478513,603.8928161,,,873.5217488,640.8459813,942.4140115,306.728499,963.451275,291.567705,856.4486112,264.9539714
10709,53.54,906.0122863,616.6139275,868.7396527,602.732579,,,873.9558784,639.6792134,942.704645,305.9356982,963.7272952,290.7431704,856.6849024,264.2720621
10710,53.545,906.4158691,615.414,869.1293985,601.571237,,,874.3874342,638.5140694,942.9922189,305.1428913,964.0005727,289.919407,856.9186878,263.5912152
10711,53.55,906.8175982,614.2140626,869.5159973,600.4139735,,,874.8177274,637.3479472,943.2763186,304.3504957,964.2721358,289.0933032,857.1507005,262.9095425
10712,53.555,907.2183486,613.014201,869.9006824,599.2538877,,,875.2462141,636.1822938,943.5587969,303.5566416,964.5401848,288.268804,857.3792997,262.2300185
10713,53.56,907.6165096,611.8130691,870.2848725,598.0942753,,,875.67313,635.0168205,943.8418987,302.760269,964.8051369,287.4440445,857.6055808,261.5503413
10714,53.565,908.0121633,610.6128318,870.6678928,596.9359666,,,876.0980982,633.8519545,944.1220757,301.9669497,965.0678368,286.6189337,857.8293089,260.8700647
10715,53.57,908.4063833,609.4133703,871.0476164,595.7776337,,,876.5216001,632.6866423,944.3947258,301.1765944,965.3278234,285.7933481,858.0500987,260.1908456
10716,53.575,908.7987545,608.2129709,871.4275587,594.6198956,,,876.9429875,631.5219591,944.6656291,300.383092,965.5845806,284.9680957,858.2683262,259.5119443
10717,53.58,909.1896807,607.0117177,871.8048774,593.4630098,,,877.3618214,630.3578698,944.9339733,299.5912662,965.8380856,284.1424161,858.4835045,258.8329928
10718,53.585,909.5817108,605.8105199,872.1802521,592.3058865,,,877.7795207,629.1935821,945.2003899,298.7976986,966.0898678,283.3143797,858.6963423,258.1539682
10719,53.59,909.9710107,604.610489,872.5546815,591.1498177,,,878.1954383,628.030827,945.4635768,298.0051834,966.338301,282.4870984,858.9069703,257.4755274
10720,53.595,910.357167,603.4125409,872.9269443,589.9941825,,,878.6100123,626.8691692,945.7257897,297.212363,966.5829831,281.6601506,859.1151396,256.7966115
10721,53.6,910.742424,602.2153123,873.2980875,588.8378797,,,879.0224516,625.7075258,945.9861369,296.415165,966.8243927,280.8330428,859.3206791,256.1182572
10722,53.605,911.1256497,601.0197118,873.6667832,587.6833677,,,879.433134,624.5470656,946.2433146,295.6202579,967.062958,280.0047087,859.5232701,255.4399304
10723,53.61,911.5065878,599.822524,874.0328529,586.5293767,,,879.8429118,623.3872138,946.4964237,294.8240716,967.2969287,279.1770838,859.7225154,254.7607503
10724,53.615,911.8854767,598.6260135,874.3976158,585.3767059,,,880.2499885,622.2272643,946.7419996,294.0285003,967.5276629,278.3478207,859.9191215,254.081653
10725,53.62,912.2635043,597.4307927,874.7602018,584.22399,,,880.6557316,621.0668943,946.9862,293.2325821,967.7543377,277.518342,860.1130271,253.4014718
10726,53.625,912.6391949,596.2354215,875.121316,583.0702602,,,881.0589783,619.907789,947.2280805,292.436513,967.9780285,276.6889279,860.303169,252.7217535
10727,53.63,913.0121426,595.0400331,875.4791578,581.9181261,,,881.4610261,618.7495422,947.4655738,291.6412045,968.1980063,275.8570665,860.4898542,252.0426792
10728,53.635,913.3838083,593.8465474,875.8361561,580.7680391,,,881.861417,617.5926683,947.6961564,290.8453946,968.4142062,275.0251409,860.6736592,251.3625897
10729,53.64,913.7534433,592.6549167,876.1913202,579.6164712,,,882.2594385,616.4347017,947.9249015,290.0477059,968.6265714,274.1932595,860.8546775,250.681409
10730,53.645,914.120581,591.4621375,876.5454086,578.4661737,,,882.655571,615.2783662,948.1502732,289.2501262,968.8361591,273.3580163,861.0330055,249.9988572
10731,53.65,914.4867535,590.270275,876.8982455,577.3165267,,,883.0496726,614.1220938,948.374683,288.449045,969.0419116,272.5226182,861.2080305,249.3159639
10732,53.655,914.8514261,589.080015,877.2487561,576.1685439,,,883.442446,612.9665161,948.5950763,287.6485982,969.2447659,271.685613,861.3780848,248.6348896
10733,53.66,915.213194,587.8902744,877.598161,575.0200542,,,883.8331595,611.8109621,948.8119428,286.8469675,969.4433383,270.84676,861.5451289,247.9520853
10734,53.665,915.5740582,586.6992582,877.9451193,573.8727511,,,884.2227054,610.6560295,949.0276477,286.0426697,969.6391944,270.0062568,861.7085475,247.2680349
10735,53.67,915.9328302,585.5095594,878.2918295,572.7254862,,,884.6100858,609.5033428,949.2418585,285.2376995,969.8312549,269.1659717,861.8695405,246.5829427
10736,53.675,916.288714,584.3214037,878.6357986,571.5797736,,,884.9961796,608.3502478,949.4536795,284.430137,970.0207639,268.3224634,862.0270869,245.8978544
10737,53.68,916.6435651,583.1327503,878.9780865,570.4347968,,,885.3804603,607.1973603,949.6614026,283.6235447,970.2068006,267.476677,862.1812797,245.2127249
10738,53.685,916.9965711,581.9480695,879.3166058,569.2901346,,,885.7627411,606.0452237,949.8666037,282.815894,970.3897166,266.6296179,862.3332283,244.525532
10739,53.69,917.3476087,580.7623739,879.6546072,568.1467229,,,886.1434647,604.8946683,950.0727587,282.0025527,970.568346,265.7824688,862.4820027,243.8374893
10740,53.695,917.6974466,579.5778191,879.991574,567.0036907,,,886.522516,603.745472,950.2761456,281.1888063,970.7441892,264.9310058,862.6275911,243.1488151
10741,53.7,918.0451432,578.3931833,880.3263094,565.8619874,,,886.8993727,602.595013,950.4734732,280.3765092,970.9172981,264.0788741,862.7702837,242.4596519
10742,53.705,918.3915161,577.2109105,880.6594603,564.7213164,,,887.2739994,601.4455376,950.6696826,279.5612669,971.0861787,263.2256889,862.9101968,241.7699731
10743,53.71,918.7356317,576.0287256,880.990624,563.5819579,,,887.647082,600.2970614,950.8631271,278.744633,971.2517619,262.3717321,863.0472527,241.0787541
10744,53.715,919.0765448,574.8475559,881.3208297,562.4431691,,,888.0192911,599.1495138,951.0550063,277.9262396,971.4148674,261.5150929,863.1818066,240.386957
10745,53.72,919.4161102,573.6676014,881.6491668,561.3044089,,,888.3899268,598.0017603,951.2444237,277.1058437,971.5749534,260.6561793,863.3132302,239.6940653
10746,53.725,919.7560156,572.4874871,881.9760884,560.1656879,,,888.7589371,596.855026,951.4281487,276.2840244,971.7312834,259.7949772,863.4413256,238.9999369
10747,53.73,920.0927201,571.3103237,882.3020198,559.0294827,,,889.1262983,595.7094991,951.6036244,275.4617869,971.8849687,258.9299759,863.5664904,238.3048465
10748,53.735,920.4291166,570.1328373,882.6263271,557.8932321,,,889.4917637,594.5654882,951.7781578,274.6372345,972.0348628,258.065539,863.6884926,237.6102919
10749,53.74,920.7642466,568.9549974,882.9488872,556.7582585,,,889.8561249,593.4218498,951.9474526,273.8117926,972.1817579,257.1974587,863.8068172,236.9136953
10750,53.745,921.0963346,567.7784266,883.269691,555.6230818,,,890.2194254,592.27934,952.1164009,272.9828102,972.3248082,256.3282394,863.919984,236.2154723
10751,53.75,921.4279334,566.6045294,883.5891976,554.4902248,,,890.5814063,591.1381268,952.2800765,272.1520548,972.4637791,255.4572149,864.0305009,235.5154724
10752,53.755,921.7588642,565.4291528,883.9085903,553.3570482,,,890.9411203,589.9987684,952.4376348,271.3208288,972.5985615,254.5849553,864.1362965,234.8151527
10753,53.76,922.0885178,564.254696,884.2252508,552.2252333,,,891.2987665,588.8605822,952.5915514,270.4875565,972.7277946,253.7105876,864.2377611,234.1143288
